1,2,30,3
30,29,1,28
27,29,26,25
31,5,26,4
4,2,5,6
7,6,10,3
8,5,9,6
32,5,9,22
23,22,26,21
24,21,25,20
19,18,22,21
13,9,22,12
12,14,9,10
15,16,14,17
16,15,17,14
17,16,18,15
