1,33,2,3
3,5,1,2
7,6,2,8
5,4,6,3
11,10,12,47
9,6,14,8
15,8,16,14
13,10,18,14
19,18,12,32
17,22,14,16
23,22,25,16
21,20,22,26
31,20,57,30
26,21,27,25
27,29,25,26
29,27,64,30
64,29,62,63
63,58,64,62
58,57,59,63
60,59,62,53
54,59,51,53
56,55,32,49
50,45,55,51
52,43,53,51
44,41,51,43
46,45,47,49
40,39,41,36
42,41,35,43
36,40,34,35
34,33,35,36
38,4,39,37
48,12,32,47
